kind,issuer,cusip,putcall,shares,share_chg,value,w_prev,w_cur,w_pp
TRIM,HASBRO INC,418056107,,3107195.0,-16.8955217333859,256623235.0,0.9789489162353844,0.731553244693008,-0.2473956715423764
NEW,AVALONBAY CMNTYS INC,053484101,,1339782.0,,252803466.0,0.0,0.720664268073538,0.720664268073538
TRIM,DICKS SPORTING GOODS INC,253393102,,1106134.0,-12.501166773456102,250882253.0,0.701207239931796,0.7151874857241284,0.013980245792332369
NEW,SNOWFLAKE INC,833445109,,960138.0,,244355121.0,0.0,0.6965806569498767,0.6965806569498767
NEW,EQUITABLE HLDGS INC,29452E101,,5398896.0,,236903556.0,0.0,0.6753385564292794,0.6753385564292794
NEW,TAKE-TWO INTERACTIVE SOFTWAR,874054109,,940605.0,,235132438.0,0.0,0.6702896483690479,0.6702896483690479
TRIM,TESLA INC,88160R101,,547816.0,-78.03077606683775,230411410.0,2.593051089523599,0.6568314618892206,-1.9362196276343786
TRIM,ATI INC,01741R102,,1153880.0,-65.37850717840594,227429748.0,1.3561213043346982,0.6483316683663237,-0.7077896359683745
TRIM,ROIVANT SCIENCES LTD,G76279101,,6271467.0,-5.726929395013685,221947217.0,0.5154675824734976,0.6327026730332238,0.11723509055972625
NEW,SPACE EXPLORATION TECHN CORP,84615Q103,,1200000.0,,205032000.0,0.0,0.5844826360555264,0.5844826360555264
TRIM,AMER SPORTS INC,G0260P102,,5954351.0,-18.102322323875356,201495238.0,0.6695187919599618,0.5744004246111616,-0.09511836734880019
TRIM,VERADERMICS INC,922967104,,1561494.0,-7.6342384601506605,191970072.0,0.2986364111229478,0.5472471308202096,0.24861071969726178
TRIM,MEDLINE INC,58507V107,,4841080.0,-57.66063156244993,190932195.0,1.4233050634796764,0.5442884654174364,-0.8790165980622401
NEW,BCE INC,05534B760,,8383278.0,,180581098.0,0.0,0.5147806985292117,0.5147806985292117
NEW,US FOODS HLDG CORP,912008109,,1734346.0,,177336879.0,0.0,0.5055324364381166,0.5055324364381166
TRIM,ORUKA THERAPEUTICS INC,687604108,,1503478.0,-43.62006832440216,143086001.0,0.36589093094046493,0.40789380705023454,0.042002876109769605
KEEP,NEWAMSTERDAM PHARMA COMPANY,N62509109,,4203567.0,0.0,142458886.0,0.3763949158395576,0.40610609670106973,0.029711180861512143
KEEP,SIONNA THERAPEUTICS INC,829401108,,3195181.0,0.0,140556012.0,0.35832047048195376,0.4006815931523479,0.04236112267039416
TRIM,CHUBB LIMITED,H1467J104,,377312.0,-70.86418570961945,128565291.0,1.180695459670737,0.36649976681164814,-0.814195692859089
KEEP,PHARVARIS N V,N69605108,,3653310.0,0.0,126331460.0,0.2886988668621293,0.36013180751074614,0.07143294064861683
NEW,UBS GROUP AG,H42097107,,2435805.0,,120765283.0,0.0,0.34426436337660293,0.34426436337660293
NEW,BRIGHTSPRING HEALTH SVCS INC,10950A106,,1618237.0,,112855848.0,0.0,0.3217170175061542,0.3217170175061542
TRIM,INHIBRX BIOSCIENCES INC,45720N103,,1123929.0,-21.824783248301983,106492273.0,0.27037902217183146,0.3035764390074952,0.03319741683566374
NEW,NATERA INC,632307104,,390694.0,,106053886.0,0.0,0.3023267336474906,0.3023267336474906
NEW,DEUTSCHE BK AG,D18190898,,2510554.0,,84981060.0,0.0,0.2422546430000822,0.2422546430000822
TRIM,CAPITAL ONE FINL CORP,14040H105,,387815.0,-75.94757791926688,77803445.0,0.8228148936544493,0.22179348895685144,-0.6010214046975978
NEW,COREBRIDGE FINL INC,21871X109,,2679371.0,,76710392.0,0.0,0.21867753389233274,0.21867753389233274
NEW,SOLAREDGE TECHNOLOGIES INC,83417M104,,1088469.0,,63610128.0,0.0,0.18133274461191157,0.18133274461191157
KEEP,DAMORA THERAPEUTICS INC,36322Q206,,2311082.0,0.0,60111243.0,0.1674384596150573,0.17135850874602165,0.003920049130964359
TRIM,ORIC PHARMACEUTICALS INC,68622P109,,5126762.0,-11.97986173312092,55522832.0,0.20643238197057084,0.1582783721986233,-0.04815400977194753
NEW,BRUKER CORP,116794108,,893491.0,,53770288.0,0.0,0.1532824128511883,0.1532824128511883
KEEP,STANDARD BIOTOOLS INC,34385P108,,58651170.0,0.0,48252318.0,0.15082524620222199,0.1375523919214051,-0.013272854280816898
KEEP,GINKGO BIOWORKS HOLDINGS INC,37611X209,,3577128.0,0.0,35449338.0,0.061338769825154606,0.1010550671147106,0.039716297289555995
NEW,CME GROUP INC,12572Q105,,152980.0,,33782573.0,0.0,0.09630363708971405,0.09630363708971405
NEW,TRADEWEB MKTS INC,892672106,,314222.0,,31315365.0,0.0,0.08927039234968673,0.08927039234968673
TRIM,TREVI THERAPEUTICS INC,89532M101,,1544644.0,-51.70941186327707,28807611.0,0.10674473195164587,0.08212156354004341,-0.02462316841160246
NEW,INFLEQTION INC,45676K103,,2032649.0,,27074885.0,0.0,0.07718209916354633,0.07718209916354633
NEW,ARTIVA BIOTHERAPEUTICS INC,04317A107,,2604166.0,,25260410.0,0.0,0.0720095937446027,0.0720095937446027
NEW,QUANTINUUM INC,74768A104,,306123.0,,25022494.0,0.0,0.07133136902436495,0.07133136902436495
NEW,FERVO ENERGY CO,31556C106,,750000.0,,21922500.0,0.0,0.0624942476731792,0.0624942476731792
NEW,ALTIMMUNE INC,02155H200,,6700000.0,,20368000.0,0.0,0.058062850341307516,0.058062850341307516
NEW,TOLL BROTHERS INC,889478103,,109856.0,,18098776.0,0.0,0.051593996575454056,0.051593996575454056
NEW,DPC HOLDINGS PLC,G2R11M108,,306123.0,,15018394.0,0.0,0.042812782953102445,0.042812782953102445
NEW,X-ENERGY INC,98386P102,,714286.0,,13114291.0,0.0,0.037384775906586606,0.037384775906586606
NEW,AZUL S A,05501U601,,1349734.0,,12134109.0,0.0,0.034590581053226266,0.034590581053226266
KEEP,RALLYBIO CORP,75120L209,,524347.0,0.0,8389552.0,0.013156833171061814,0.023916010516821344,0.01075917734575953
KEEP,PEPGEN INC,713317105,,3482434.0,0.0,6268381.0,0.017242341696254868,0.01786920993152472,0.0006268682352698514
EXIT,ALPHABET INC,02079K305,,0.0,-100.0,0.0,1.9272183283008817,0.0,-1.9272183283008817
EXIT,AMERICAN INTL GROUP INC,026874784,,0.0,-100.0,0.0,0.8885561963778278,0.0,-0.8885561963778278
EXIT,API GROUP CORP,00187Y100,,0.0,-100.0,0.0,0.6616056865955378,0.0,-0.6616056865955378
EXIT,APPLE INC,037833100,,0.0,-100.0,0.0,2.5508135304995494,0.0,-2.5508135304995494
EXIT,CARNIVAL CORP,143658300,,0.0,-100.0,0.0,0.9933473787817304,0.0,-0.9933473787817304
EXIT,CBOE GLOBAL MKTS INC,12503M108,,0.0,-100.0,0.0,0.541260306372273,0.0,-0.541260306372273
EXIT,CELESTICA INC,15101Q207,,0.0,-100.0,0.0,1.3040409318442454,0.0,-1.3040409318442454
EXIT,COREWEAVE INC,21873S108,,0.0,-100.0,0.0,0.30283509588352414,0.0,-0.30283509588352414
EXIT,CSX CORP,126408103,,0.0,-100.0,0.0,2.144790321597636,0.0,-2.144790321597636
EXIT,EDWARDS LIFESCIENCES CORP,28176E108,,0.0,-100.0,0.0,0.24586661160392784,0.0,-0.24586661160392784
EXIT,EQUIPMENTSHARE COM INC,29445S100,,0.0,-100.0,0.0,0.056981139295510526,0.0,-0.056981139295510526
EXIT,FORGENT POWER SOLUTIONS INC,34631F102,,0.0,-100.0,0.0,0.053220160317463704,0.0,-0.053220160317463704
EXIT,GALLAGHER ARTHUR J & CO,363576109,,0.0,-100.0,0.0,0.4407133684646219,0.0,-0.4407133684646219
EXIT,HCA HEALTHCARE INC,40412C101,,0.0,-100.0,0.0,1.4232583400643768,0.0,-1.4232583400643768
EXIT,LULULEMON ATHLETICA INC,550021109,,0.0,-100.0,0.0,0.4199455726300484,0.0,-0.4199455726300484
EXIT,PNC FINL SVCS GROUP INC,693475105,,0.0,-100.0,0.0,1.7620447333034417,0.0,-1.7620447333034417
EXIT,PROGRESSIVE CORP,743315103,,0.0,-100.0,0.0,0.8964435525332574,0.0,-0.8964435525332574
EXIT,RALLIANT CORP,750940108,,0.0,-100.0,0.0,0.24837412580166535,0.0,-0.24837412580166535
EXIT,STELLANTIS N.V,N82405106,,0.0,-100.0,0.0,0.31305928296833624,0.0,-0.31305928296833624
EXIT,T-MOBILE US INC,872590104,,0.0,-100.0,0.0,1.743386660654651,0.0,-1.743386660654651
EXIT,TWILIO INC,90138F102,,0.0,-100.0,0.0,0.15865171897538533,0.0,-0.15865171897538533
EXIT,WEST PHARMACEUTICAL SVSC INC,955306105,,0.0,-100.0,0.0,0.2923293207080864,0.0,-0.2923293207080864
